signal_id,symbol,direction,created_at,entry,target,stop,status,exit_timestamp,pnl_percentage,strategy_version,model_version,evaluation_mode,outcome_verified,prediction_id,provenance_id,mae,mfe,current_price,data_timestamp,original_source,net_pnl,exit_price,verification_level,original_evaluation_mode,canonical_evaluation_mode
cloud_hist_TRENT_20260617_0,TRENT,LONG,2026-06-16 18:30:00.000000,3102.800048828125,3413.0800537109376,2978.688046875,TARGET_HIT,2026-06-26 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_TRENT_20260624_1,TRENT,LONG,2026-06-23 18:30:00.000000,3247.0,3571.7000000000003,3117.12,STOP_LOSS,2026-07-03 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_TRENT_20260702_2,TRENT,LONG,2026-07-01 18:30:00.000000,3317.800048828125,3649.5800537109376,3185.088046875,TARGET_HIT,2026-07-11 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_TRENT_20260717_3,TRENT,SHORT,2026-07-16 18:30:00.000000,2842.39990234375,2558.159912109375,2956.0958984375,STOP_LOSS,2026-07-26 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_TRENT_20260804_4,TRENT,LONG,2026-08-03 18:30:00.000000,3107.699951171875,3418.4699462890626,2983.391953125,TARGET_HIT,2026-08-13 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ULTRACEMCO_20260608_0,ULTRACEMCO,SHORT,2026-06-07 18:30:00.000000,10579.064453125,9521.1580078125,11002.22703125,TARGET_HIT,2026-06-17 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ULTRACEMCO_20260703_1,ULTRACEMCO,LONG,2026-07-02 18:30:00.000000,11488.5009765625,12637.351074218752,11028.9609375,STOP_LOSS,2026-07-12 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ULTRACEMCO_20260715_2,ULTRACEMCO,LONG,2026-07-14 18:30:00.000000,11575.720703125,12733.2927734375,11112.691875,TARGET_HIT,2026-07-24 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ULTRACEMCO_20260721_3,ULTRACEMCO,LONG,2026-07-20 18:30:00.000000,11852.080078125,13037.288085937502,11377.996875,STOP_LOSS,2026-07-30 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ULTRACEMCO_20260803_4,ULTRACEMCO,LONG,2026-08-02 18:30:00.000000,12054.0,13259.4,11571.84,TARGET_HIT,2026-08-12 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_UNITDSPR_20260618_0,UNITDSPR,LONG,2026-06-17 18:30:00.000000,1339.98095703125,1473.979052734375,1286.38171875,TARGET_HIT,2026-06-27 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_UNITDSPR_20260625_1,UNITDSPR,LONG,2026-06-24 18:30:00.000000,1374.3165283203125,1511.748181152344,1319.3438671875,STOP_LOSS,2026-07-04 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_UNITDSPR_20260706_2,UNITDSPR,LONG,2026-07-05 18:30:00.000000,1416.3924560546875,1558.0317016601564,1359.7367578125,TARGET_HIT,2026-07-15 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_UNITDSPR_20260724_3,UNITDSPR,LONG,2026-07-23 18:30:00.000000,1467.199951171875,1613.9199462890626,1408.511953125,STOP_LOSS,2026-08-02 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_UNITDSPR_20260811_4,UNITDSPR,LONG,2026-08-10 18:30:00.000000,1548.699951171875,1703.5699462890627,1486.751953125,TARGET_HIT,2026-08-20 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_UPL_20260610_0,UPL,SHORT,2026-06-09 18:30:00.000000,605.142333984375,544.6281005859375,629.34802734375,TARGET_HIT,2026-06-19 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_UPL_20260629_1,UPL,SHORT,2026-06-28 18:30:00.000000,562.9508056640625,506.6557250976563,585.468837890625,STOP_LOSS,2026-07-08 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_UPL_20260716_2,UPL,LONG,2026-07-15 18:30:00.000000,619.8499755859375,681.8349731445313,595.0559765625,TARGET_HIT,2026-07-25 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_UPL_20260806_3,UPL,SHORT,2026-08-05 18:30:00.000000,572.75,515.475,595.66,STOP_LOSS,2026-08-15 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_UPL_20260814_4,UPL,SHORT,2026-08-13 18:30:00.000000,563.0,506.7,585.52,TARGET_HIT,2026-08-23 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_VBL_20260522_0,VBL,LONG,2026-05-21 18:30:00.000000,538.8524169921875,592.7376586914063,517.2983203125,TARGET_HIT,2026-05-31 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_VBL_20260706_1,VBL,SHORT,2026-07-05 18:30:00.000000,494.30181884765625,444.87163696289065,514.0738916015625,STOP_LOSS,2026-07-15 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_VBL_20260713_2,VBL,SHORT,2026-07-12 18:30:00.000000,468.580322265625,421.7222900390625,487.32353515625,TARGET_HIT,2026-07-22 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_VBL_20260722_3,VBL,SHORT,2026-07-21 18:30:00.000000,457.7423400878906,411.9681060791016,476.0520336914063,STOP_LOSS,2026-07-31 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_VBL_20260728_4,VBL,SHORT,2026-07-27 18:30:00.000000,429.5236511230469,386.5712860107422,446.7045971679688,TARGET_HIT,2026-08-06 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_VEDL_20260430_0,VEDL,SHORT,2026-04-29 18:30:00.000000,271.54998779296875,244.39498901367188,282.4119873046875,TARGET_HIT,2026-05-09 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_VEDL_20260610_1,VEDL,SHORT,2026-06-09 18:30:00.000000,299.29998779296875,269.3699890136719,311.2719873046875,STOP_LOSS,2026-06-19 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_VEDL_20260623_2,VEDL,SHORT,2026-06-22 18:30:00.000000,281.70001220703125,253.5300109863281,292.9680126953125,TARGET_HIT,2026-07-02 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_VEDL_20260713_3,VEDL,SHORT,2026-07-12 18:30:00.000000,269.6499938964844,242.68499450683595,280.43599365234377,STOP_LOSS,2026-07-22 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_VEDL_20260810_4,VEDL,LONG,2026-08-09 18:30:00.000000,283.6499938964844,312.01499328613284,272.303994140625,TARGET_HIT,2026-08-19 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_WIPRO_20260525_0,WIPRO,LONG,2026-05-24 18:30:00.000000,204.50439453125,224.95483398437503,196.32421875,TARGET_HIT,2026-06-03 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_WIPRO_20260608_1,WIPRO,SHORT,2026-06-07 18:30:00.000000,179.7075958251953,161.7368362426758,186.89589965820312,STOP_LOSS,2026-06-17 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_WIPRO_20260623_2,WIPRO,SHORT,2026-06-22 18:30:00.000000,172.5196990966797,155.26772918701172,179.4204870605469,TARGET_HIT,2026-07-02 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_WIPRO_20260630_3,WIPRO,SHORT,2026-06-29 18:30:00.000000,168.4659881591797,151.61938934326173,175.20462768554688,STOP_LOSS,2026-07-09 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_WIPRO_20260727_4,WIPRO,LONG,2026-07-26 18:30:00.000000,178.52999877929688,196.38299865722655,171.388798828125,TARGET_HIT,2026-08-05 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_YESBANK_20260416_0,YESBANK,LONG,2026-04-15 18:30:00.000000,19.950000762939453,21.9450008392334,19.152000732421875,TARGET_HIT,2026-04-25 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_YESBANK_20260506_1,YESBANK,LONG,2026-05-05 18:30:00.000000,22.1299991607666,24.342999076843263,21.244799194335936,STOP_LOSS,2026-05-15 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_YESBANK_20260615_2,YESBANK,LONG,2026-06-14 18:30:00.000000,23.780000686645508,26.15800075531006,22.828800659179688,TARGET_HIT,2026-06-24 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_YESBANK_20260720_3,YESBANK,SHORT,2026-07-19 18:30:00.000000,22.93000030517578,20.6370002746582,23.84720031738281,STOP_LOSS,2026-07-29 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_YESBANK_20260730_4,YESBANK,SHORT,2026-07-29 18:30:00.000000,22.540000915527344,20.28600082397461,23.44160095214844,TARGET_HIT,2026-08-08 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ZYDUSLIFE_20260319_0,ZYDUSLIFE,SHORT,2026-03-18 18:30:00.000000,875.3634033203125,787.8270629882812,910.377939453125,TARGET_HIT,2026-03-28 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ZYDUSLIFE_20260415_1,ZYDUSLIFE,LONG,2026-04-14 18:30:00.000000,935.2095947265624,1028.730554199219,897.8012109375,STOP_LOSS,2026-04-24 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ZYDUSLIFE_20260514_2,ZYDUSLIFE,LONG,2026-05-13 18:30:00.000000,990.8096313476562,1089.890594482422,951.17724609375,TARGET_HIT,2026-05-23 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ZYDUSLIFE_20260703_3,ZYDUSLIFE,LONG,2026-07-02 18:30:00.000000,1139.575927734375,1253.533520507813,1093.992890625,STOP_LOSS,2026-07-12 18:30:00.000000,-3.8,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,-4.0,,1,LIVE_SHADOW,LEGACY_LOG
cloud_hist_ZYDUSLIFE_20260811_4,ZYDUSLIFE,LONG,2026-08-10 18:30:00.000000,1191.0,1310.1,1143.36,TARGET_HIT,2026-08-20 18:30:00.000000,8.5,v2.2,TradeMind Core v2.2-CloudBackfill,LIVE_SHADOW,False,,,,,,,live_signals,8.3,,1,LIVE_SHADOW,LEGACY_LOG
f03124e1-ed0f-40d2-bcb2-bd13682750ab,NIFTY,LONG,2026-08-15 10:59:29.918401,24850.0,25200.0,24650.0,EXPIRED,2026-08-17 03:45:00.000000,-2.0384337273641853,v2.2,TradeMind F&O v1.1,LIVE_SHADOW,False,,,0.0,0.0,,,live_signals,-2.238433727364185,,1,LIVE_SHADOW,LEGACY_LOG
master_eq_INFY_122636,INFY,LONG,2026-08-27 12:26:36.295273,1910.0,2050.0,1860.0,ACTIVE,,,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,,,1110.800048828125,,live_signals,,,2,LIVE_SHADOW,ACTIVE_SHADOW
master_eq_ITC_122636,ITC,LONG,2026-08-27 12:26:36.295273,495.0,550.0,482.0,ACTIVE,,,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,,,269.0,,live_signals,,,2,LIVE_SHADOW,ACTIVE_SHADOW
master_eq_LT_122636,LT,LONG,2026-08-27 12:26:36.295273,3550.0,3850.0,3480.0,ACTIVE,,,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,,,4027.0,,live_signals,,,2,LIVE_SHADOW,ACTIVE_SHADOW
master_eq_RELIANCE_122636,RELIANCE,LONG,2026-08-27 12:26:36.295273,2980.0,3150.0,2920.0,ACTIVE,,,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,,,1282.199951171875,,live_signals,,,2,LIVE_SHADOW,ACTIVE_SHADOW
master_eq_TCS_122636,TCS,LONG,2026-08-27 12:26:36.295273,4520.0,4800.0,4450.0,ACTIVE,,,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,,,2248.39990234375,,live_signals,,,2,LIVE_SHADOW,ACTIVE_SHADOW
master_fut_BANKNIFTY_122636,BANKNIFTY,LONG,2026-08-27 12:26:36.295273,52600.0,53800.0,52100.0,ACTIVE,,0.0,v2.2,TradeMind F&O v1.1,LIVE_SHADOW,False,,,0.0,0.0,0.0,,live_signals,-0.2,,2,LIVE_SHADOW,ACTIVE_SHADOW
master_fut_NIFTY_122636,NIFTY,LONG,2026-08-27 12:26:36.295273,24850.0,25200.0,24650.0,ACTIVE,,0.0,v2.2,TradeMind F&O v1.1,LIVE_SHADOW,False,,,0.0,0.0,0.0,,live_signals,-0.2,,2,LIVE_SHADOW,ACTIVE_SHADOW
master_fut_RELIANCE_122636,RELIANCE,LONG,2026-08-27 12:26:36.295273,3010.0,3180.0,2960.0,ACTIVE,,0.0,v2.2,TradeMind F&O v1.1,LIVE_SHADOW,False,,,0.0,0.0,0.0,,live_signals,-0.2,,2,LIVE_SHADOW,ACTIVE_SHADOW
master_opt_NIFTY_25000_122636,NIFTY,LONG,2026-08-27 12:26:36.295273,155.0,280.0,95.0,ACTIVE,,0.0,v2.2,TradeMind F&O v1.1,LIVE_SHADOW,False,,,0.0,0.0,0.0,,live_signals,-0.2,,2,LIVE_SHADOW,ACTIVE_SHADOW
master_opt_RELIANCE_3100_122636,RELIANCE,LONG,2026-08-27 12:26:36.295273,48.0,95.0,30.0,ACTIVE,,0.0,v2.2,TradeMind F&O v1.1,LIVE_SHADOW,False,,,0.0,0.0,0.0,,live_signals,-0.2,,2,LIVE_SHADOW,ACTIVE_SHADOW
master_opt_SBIN_860_122636,SBIN,LONG,2026-08-27 12:26:36.295273,18.0,42.0,10.0,ACTIVE,,0.0,v2.2,TradeMind F&O v1.1,LIVE_SHADOW,False,,,0.0,0.0,0.0,,live_signals,-0.2,,2,LIVE_SHADOW,ACTIVE_SHADOW
prod_AXISBANK_202606090000,AXISBANK,LONG,2026-06-09 00:00:00.000000,2608.0,2842.7200000000003,2399.36,TARGET_HIT,2026-06-17 00:00:00.000000,9.157686917605554,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-1.0,11.157686917605554,,,live_signals,8.957686917605555,,1,LIVE_SHADOW,LEGACY_LOG
prod_AXISBANK_202606150000,AXISBANK,LONG,2026-06-15 00:00:00.000000,2717.0,3043.0400000000004,2581.15,STOP_LOSS,2026-06-30 00:00:00.000000,-4.800815196091829,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-5.800815196091829,1.5,,,live_signals,-5.000815196091829,,1,LIVE_SHADOW,LEGACY_LOG
prod_AXISBANK_202606180000,AXISBANK,LONG,2026-06-18 00:00:00.000000,2882.0,3227.84,2651.44,EXPIRED,2026-06-22 00:00:00.000000,-0.8231633158149462,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-1.8231633158149465,1.5,,,live_signals,-1.0231633158149462,,1,LIVE_SHADOW,LEGACY_LOG
prod_AXISBANK_202606240000,AXISBANK,LONG,2026-06-24 00:00:00.000000,2407.0,2695.84,2214.44,EXPIRED,2026-07-06 00:00:00.000000,1.2612054682282725,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,0.2612054682282725,1.5,,,live_signals,1.0612054682282726,,1,LIVE_SHADOW,LEGACY_LOG
prod_AXISBANK_202606290000,AXISBANK,LONG,2026-06-29 00:00:00.000000,2871.0,3215.5200000000004,2727.45,STOP_LOSS,2026-07-07 00:00:00.000000,-4.986633960352807,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-5.986633960352807,1.5,,,live_signals,-5.186633960352807,,1,LIVE_SHADOW,LEGACY_LOG
prod_AXISBANK_202607020000,AXISBANK,LONG,2026-07-02 00:00:00.000000,2360.0,2572.4,2171.2000000000003,TARGET_HIT,2026-07-06 00:00:00.000000,9.774331611968758,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-1.0,11.774331611968758,,,live_signals,9.57433161196876,,1,LIVE_SHADOW,LEGACY_LOG
prod_AXISBANK_202607050000,AXISBANK,LONG,2026-07-05 00:00:00.000000,3621.0,4055.52,3439.95,STOP_LOSS,2026-07-19 00:00:00.000000,-5.82421533920586,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-6.82421533920586,1.5,,,live_signals,-6.024215339205861,,1,LIVE_SHADOW,LEGACY_LOG
prod_AXISBANK_202607100000,AXISBANK,LONG,2026-07-10 00:00:00.000000,2370.0,2654.4,2251.5,STOP_LOSS,2026-07-20 00:00:00.000000,-5.353109077915117,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-6.353109077915117,1.5,,,live_signals,-5.553109077915117,,1,LIVE_SHADOW,LEGACY_LOG
prod_AXISBANK_202607150000,AXISBANK,LONG,2026-07-15 00:00:00.000000,2737.0,3065.4400000000005,2600.15,STOP_LOSS,2026-07-22 00:00:00.000000,-4.972696503725496,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-5.972696503725496,1.5,,,live_signals,-5.172696503725496,,1,LIVE_SHADOW,LEGACY_LOG
prod_AXISBANK_202607210000,AXISBANK,LONG,2026-07-21 00:00:00.000000,2804.0,3056.36,2579.6800000000003,TARGET_HIT,2026-07-23 00:00:00.000000,10.247737552484548,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-1.0,12.247737552484548,,,live_signals,10.047737552484548,,1,LIVE_SHADOW,LEGACY_LOG
prod_AXISBANK_202607240000,AXISBANK,LONG,2026-07-24 00:00:00.000000,2564.0,2871.6800000000003,2435.8,STOP_LOSS,2026-08-03 00:00:00.000000,-5.506758667254767,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-6.506758667254767,1.5,,,live_signals,-5.706758667254767,,1,LIVE_SHADOW,LEGACY_LOG
prod_AXISBANK_202607310000,AXISBANK,LONG,2026-07-31 00:00:00.000000,2126.0,2381.1200000000003,2019.7,STOP_LOSS,2026-08-11 00:00:00.000000,-5.6177155105083365,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-6.6177155105083365,1.5,,,live_signals,-5.817715510508337,,1,LIVE_SHADOW,LEGACY_LOG
prod_AXISBANK_202608060000,AXISBANK,LONG,2026-08-06 00:00:00.000000,1421.0,1548.89,1307.3200000000002,TARGET_HIT,2026-08-09 00:00:00.000000,8.361551301683528,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-1.0,10.361551301683528,,,live_signals,8.161551301683529,,1,LIVE_SHADOW,LEGACY_LOG
prod_AXISBANK_202608110000,AXISBANK,LONG,2026-08-11 00:00:00.000000,3282.0,3577.38,3019.44,TARGET_HIT,2026-08-18 00:00:00.000000,9.75515029446053,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-1.0,11.75515029446053,,,live_signals,9.55515029446053,,1,LIVE_SHADOW,LEGACY_LOG
prod_BHARTIARTL_202606080000,BHARTIARTL,LONG,2026-06-08 00:00:00.000000,3776.0,4229.120000000001,3587.2,STOP_LOSS,2026-06-13 00:00:00.000000,-5.179744853892107,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-6.179744853892107,1.5,,,live_signals,-5.379744853892107,,1,LIVE_SHADOW,LEGACY_LOG
prod_BHARTIARTL_202606130000,BHARTIARTL,LONG,2026-06-13 00:00:00.000000,2199.0,2462.88,2089.05,STOP_LOSS,2026-06-25 00:00:00.000000,-4.635437318170792,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-5.635437318170792,1.5,,,live_signals,-4.835437318170793,,1,LIVE_SHADOW,LEGACY_LOG
prod_BHARTIARTL_202606200000,BHARTIARTL,LONG,2026-06-20 00:00:00.000000,3777.0,4116.93,3474.84,TARGET_HIT,2026-06-30 00:00:00.000000,9.494531769163636,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-1.0,11.494531769163636,,,live_signals,9.294531769163637,,1,LIVE_SHADOW,LEGACY_LOG
prod_BHARTIARTL_202606240000,BHARTIARTL,LONG,2026-06-24 00:00:00.000000,2670.0,2910.3,2456.4,TARGET_HIT,2026-07-04 00:00:00.000000,7.60071944873084,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-1.0,9.60071944873084,,,live_signals,7.40071944873084,,1,LIVE_SHADOW,LEGACY_LOG
prod_BHARTIARTL_202606270000,BHARTIARTL,LONG,2026-06-27 00:00:00.000000,2269.0,2541.28,2087.48,EXPIRED,2026-07-03 00:00:00.000000,1.1529725891533849,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,0.1529725891533848,1.5,,,live_signals,0.9529725891533848,,1,LIVE_SHADOW,LEGACY_LOG
prod_BHARTIARTL_202607020000,BHARTIARTL,LONG,2026-07-02 00:00:00.000000,2013.0,2194.17,1851.96,TARGET_HIT,2026-07-16 00:00:00.000000,8.215589955050433,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-1.0,10.215589955050431,,,live_signals,8.015589955050434,,1,LIVE_SHADOW,LEGACY_LOG
prod_BHARTIARTL_202607070000,BHARTIARTL,LONG,2026-07-07 00:00:00.000000,3444.0,3753.960000000001,3168.48,TARGET_HIT,2026-07-22 00:00:00.000000,10.355938241523493,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-1.0,12.355938241523493,,,live_signals,10.155938241523494,,1,LIVE_SHADOW,LEGACY_LOG
prod_BHARTIARTL_202607130000,BHARTIARTL,LONG,2026-07-13 00:00:00.000000,3187.0,3569.4400000000005,3027.65,STOP_LOSS,2026-07-27 00:00:00.000000,-4.810982306313723,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-5.810982306313723,1.5,,,live_signals,-5.010982306313723,,1,LIVE_SHADOW,LEGACY_LOG
prod_BHARTIARTL_202607200000,BHARTIARTL,LONG,2026-07-20 00:00:00.000000,1480.0,1657.6,1361.6,EXPIRED,2026-08-03 00:00:00.000000,0.5959274077110281,v2.2,TradeMind Core v2.2,LIVE_SHADOW,False,,,-0.4040725922889718,1.5,,,live_signals,0.3959274077110281,,1,LIVE_SHADOW,LEGACY_LOG
